
SAMEA2622799_485_24	1741.260706	1691.582488	1711.544728	29.715978
SAMEA2619888_13449_4	1136.812408	1103.044922	1114.498616	22.313792
SAMEA2622656_166220_6	2150.391039	2119.173881	2136.465787	13.925252
SAMEA2622821_2863_3	1158.245051	1131.238742	1143.880476	14.364575
SAMEA2619779_1465_3	1036.961066	1016.439303	1029.161288	7.799779
SAMEA2622841_7188_6	972.340437	969.519442	979.886634	-7.546198
SAMEA2622694_123_4	1515.319477	1490.599146	1503.139130	12.180348
SAMEA2620879_18208_4	1090.956349	1080.901283	1094.149077	-3.192728
SAMEA2622821_86_9	1590.347666	1568.421419	1582.123594	8.224071
SAMEA2622694_5662_3	928.033941	913.209674	920.758507	7.275434
SAMEA2620384_81_21	1261.412291	1241.447737	1252.297449	9.114842
SAMEA2621448_243_5	1054.950281	1017.113477	1027.979758	26.970523
SAMEA2620078_932_9	1030.068569	1016.845412	1028.943796	1.124773
SAMEA2622821_977_25	1190.626603	1169.806011	1184.283827	6.342776
SAMEA2622656_751785_5	1041.461095	1016.389483	1027.680319	13.780776
SAMEA2620894_5152_5	2080.423056	2067.865451	2078.922026	1.501029
SAMEA2622694_1094_7	1272.047273	1244.165087	1257.000750	15.046523
SAMEA2622763_252012_3	1064.738475	1071.313979	1083.322982	-18.584507
SAMEA2622821_2165_2	916.787191	912.396112	921.039504	-4.252313
SAMEA2622694_5455_7	1114.943161	1098.925281	1109.020879	5.922282
SAMEA2619974_26253_4	1064.716410	1020.060414	1030.627430	34.088980
SAMEA2619974_1564_24	1005.473103	985.117740	995.919101	9.554002
SAMEA2620836_5793_4	1531.673562	1510.227851	1526.178031	5.495530
SAMEA2622821_2987_7	1023.192862	997.221808	1009.256964	13.935897
SAMEA2620812_6_315	1734.361114	1673.677347	1692.610864	41.750249
SAMEA2622763_8595_22	969.513393	973.225773	982.638861	-13.125468
SAMEA2622821_1035_9	1516.944868	1486.434259	1497.296252	19.648616
SAMEA2622656_667556_7	999.826623	979.187486	989.336552	10.490071
SAMEA2622821_5867_5	667.989765	674.030121	679.702245	-11.712480
SAMEA2620004_2216_4	1194.374333	1173.073353	1184.636217	9.738117
SAMEA2622821_36_64	2109.276724	2070.559807	2088.704623	20.572101
SAMEA2622841_845_19	1358.415161	1345.351179	1357.458719	0.956442
SAMEA2622694_8297_3	965.953021	946.027711	959.285633	6.667387
SAMEA2622694_8297_2	614.993718	618.469790	624.697309	-9.703591
SAMEA2622694_5837_6	1356.585120	1328.181096	1339.805319	16.779801
SAMEA2622656_757758_3	1222.890207	1200.635146	1212.697665	10.192542
SAMEA2622841_4175_5	700.345368	698.241368	704.199942	-3.854574
SAMEA2622841_4175_6	1319.265937	1298.557419	1311.618779	7.647157
SAMEA2620991_0_139	1093.956679	1070.443150	1082.408875	11.547804
SAMEA2620413_398524_5	606.685151	574.489299	579.459065	27.226086
SAMEA2619888_2657_1	881.395009	867.334172	878.740627	2.654382
SAMEA2620861_993414_2	1303.958360	1264.524781	1278.653599	25.304762
SAMEA2620210_22238_3	1257.371189	1245.398526	1260.294855	-2.923666
SAMEA2622821_4750_5	2317.287422	2257.518609	2277.300899	39.986523
SAMEA2619888_5436_11	735.537344	704.269451	711.483124	24.054220
SAMEA2622821_301_9	961.953520	971.295282	980.832848	-18.879328
SAMEA2620413_1059347_23	1250.644648	1230.329649	1241.774710	8.869938
SAMEA2619888_1894_14	1137.030279	1111.902000	1125.469314	11.560965
SAMEA2622656_676960_6	1184.508793	1168.763504	1180.993780	3.515013
SAMEA2620413_22449_15	1530.473043	1511.486262	1523.002234	7.470809
SAMEA2620894_2057_7_split_1	BG	FW	NB(0)	LO(0)
SAMEA2620894_2057_7_split_2	BG	FW	NB(0)	LO(0)
SAMEA2620065_1362_10	1101.462340	1075.318706	1089.168554	12.293786
SAMEA2619974_711_11	1055.954670	1022.935893	1035.535009	20.419661
SAMEA2620879_2909_7	562.277919	554.874216	560.351401	1.926518
SAMEA2622841_5411_5	1524.106834	1508.003490	1520.542499	3.564335
SAMEA2620106_1_85	1031.805701	997.824780	1009.172631	22.633071
SAMEA2622821_36_75	1174.068289	1156.523453	1167.036227	7.032062
SAMEA2622694_2378_7	919.650609	893.497897	902.882464	16.768145
SAMEA2622656_202829_4	1442.129437	1417.503788	1428.781643	13.347794
SAMEA2622821_373_21	968.048250	973.205946	983.066084	-15.017833
SAMEA2622821_6471_3	1633.608754	1583.415513	1595.019860	38.588894
SAMEA2620894_2001_5	965.376530	963.771855	970.414828	-5.038298
SAMEA2622821_5116_8	968.900652	948.745506	960.832898	8.067754
SAMEA2622331_12694_2	1177.972893	1154.361669	1166.354694	11.618199
SAMEA2620106_8589_6	1492.864192	1440.626643	1456.699377	36.164815
SAMEA2622694_1624_11	1617.950498	1593.651546	1609.808553	8.141945
SAMEA2619888_16323_2	988.620266	981.451844	990.556728	-1.936462
SAMEA2620273_15753_4	1061.438375	1031.417002	1039.115360	22.323016
SAMEA2622799_7571_2	1094.096189	1082.833953	1093.143802	0.952386
SAMEA2619888_16029_8	521.288987	523.712025	528.186029	-6.897043
SAMEA2620039_3431_3	1061.837023	1037.940202	1049.853895	11.983127
SAMEA2620413_456717_22	1083.779800	1050.114264	1063.194576	20.585225
