
SAMEA2623079_1004012_5	2434.256649	2427.233529	2444.223315	-9.966667
SAMEA2591108_1551673_3	948.351613	946.526737	956.344668	-7.993055
SAMEA2623673_2714318_7	1024.871972	1018.422283	1024.875773	-0.003801
SAMEA2622843_1052415_39	1028.839109	999.487605	1010.501415	18.337694
SAMEA2622837_1296357_5	1509.659457	1501.044423	1516.091702	-6.432246
SAMEA2622822_496487_17	987.272527	966.205607	977.331880	9.940647
SAMEA2619766_24392_4	1219.681287	1200.133920	1212.175706	7.505581
SAMEA2622766_1599054_5	1261.616631	1244.069572	1257.360439	4.256192
SAMEA2619782_760_8	672.021407	670.936948	675.814973	-3.793566
SAMEA2622690_2233797_22	997.690107	971.082529	981.196333	16.493774
SAMEA2623116_1330667_6	1148.301444	1121.020093	1133.637335	14.664109
SAMEA2622518_2480524_4	1009.991181	999.349337	1008.872337	1.118844
SAMEA2591108_1115264_1	1064.774945	1017.444952	1026.503449	38.271496
SAMEA2621277_3032637_3	1118.114972	1078.869027	1090.089238	28.025734
SAMEA2621076_322415_5	694.407074	692.993179	699.014663	-4.607589
SAMEA2623919_1448537_3	989.424105	972.476725	986.222938	3.201167
SAMEA2619766_7721_9	1051.674291	1033.401864	1047.640797	4.033494
SAMEA2622097_1002179_2	1327.876951	1304.377317	1318.320613	9.556338
SAMEA2622021_2032039_2	949.157347	944.776395	953.355604	-4.198257
SAMEA2623079_2847202_10	1062.626809	1020.237707	1028.763304	33.863505
SAMEA2622336_2594958_4	1293.901316	1275.860479	1290.354182	3.547134
SAMEA2622766_1252431_2	966.831019	972.367023	982.269763	-15.438744
SAMEA2621020_1198219_3	1402.288091	1362.706389	1375.982003	26.306088
SAMEA2623079_1763600_7	1008.002457	985.230319	996.706513	11.295943
SAMEA2622097_1457957_13	1505.605020	1462.770099	1475.690767	29.914253
SAMEA2620929_19643_4	1194.725697	1170.882936	1181.979006	12.746691
SAMEA2591108_248239_14	952.553387	923.441555	932.596088	19.957298
SAMEA2621176_2169514_3_split_1	BG	FW	NB(0)	LO(0)
SAMEA2621176_2169514_3_split_2	BG	FW	NB(0)	LO(0)
SAMEA2621021_2097730_5	1084.522213	1048.822113	1059.463214	25.058998
SAMEA2620081_637397_8	995.200309	967.253856	977.797586	17.402723
SAMEA2622097_2438045_3	923.433068	920.764040	929.505006	-6.071938
SAMEA2622097_2438045_2	755.076232	744.917566	754.096615	0.979617
SAMEA2620194_943871_9	1124.849271	1092.766381	1104.338813	20.510458
SAMEA2620970_778300_13	1035.622613	1008.528952	1020.304468	15.318145
SAMEA2621203_2414717_12	928.588758	907.557793	918.794755	9.794003
SAMEA2621839_1036985_1	995.486960	979.131648	992.153347	3.333614
SAMEA2619548_2793914_9	1004.097617	984.361574	996.180838	7.916779
SAMEA2620786_2660719_2	665.141965	661.877757	665.777023	-0.635058
SAMEA2619927_1324048_2	954.943956	964.814871	976.136927	-21.192971
SAMEA2621423_375348_4	1223.162400	1182.546677	1195.492315	27.670085
SAMEA2621045_2007876_7	1059.443984	1013.345945	1024.113812	35.330172
SAMEA2620979_1292117_4	1069.311170	1033.990482	1044.876562	24.434608
SAMEA2619970_2376903_2	1063.527376	1019.335028	1030.715830	32.811546
SAMEA2622316_2032810_3	1261.921344	1244.827666	1256.451564	5.469781
SAMEA2621536_654804_18	1774.728003	1771.272147	1786.569005	-11.841001
SAMEA2621021_1631110_3	1097.084420	1086.969987	1099.964630	-2.880210
SAMEA2591122_496093_3	1101.733567	1073.177549	1082.439651	19.293917
SAMEA2622695_1620542_2	943.607555	926.625934	934.525534	9.082020
SAMEA2591122_713405_6	1156.956105	1141.244712	1150.794104	6.162001
SAMEA2621075_2724779_5	1204.060745	1180.011559	1193.091912	10.968833
SAMEA2621221_1590064_8	1204.441624	1179.311340	1189.990772	14.450852
SAMEA2619399_720605_2	1039.478625	997.235812	1011.103785	28.374839
SAMEA2619376_5338_4	980.451430	954.341058	965.097318	15.354113
SAMEA2620929_2118450_4	1228.115400	1210.603737	1224.846620	3.268780
SAMEA2622823_939848_22	1077.250573	1038.367733	1049.942336	27.308238
SAMEA2621020_2402240_12	970.571408	976.517777	988.383960	-17.812552
SAMEA2620979_616676_5	980.512574	968.522416	977.629841	2.882732
SAMEA2591084_238107_51	955.103132	932.551902	941.782541	13.320592
SAMEA2622316_2755353_7	999.504248	989.463255	1003.468279	-3.964031
SAMEA2591074_1428164_3	1090.062853	1047.199976	1059.214144	30.848709
SAMEA2621221_903572_1	1009.200701	991.649838	1001.691162	7.509538
SAMEA2622710_2374628_24	1013.645735	984.187408	994.635644	19.010092
SAMEA2591122_245107_6	978.752648	962.808212	975.706005	3.046643
SAMEA2591057_1199620_6	937.132202	926.233753	937.185852	-0.053650
SAMEA2620979_699211_7	1530.834297	1521.194815	1530.713825	0.120472
SAMEA2620339_2097359_5	998.209070	965.819775	974.735466	23.473604
SAMEA2619376_152_22	975.624137	965.373889	975.924346	-0.300209
SAMEA2621037_1454367_1	1088.669145	1061.637413	1073.524408	15.144738
SAMEA2621487_777489_1	906.063203	862.727229	871.795720	34.267483
SAMEA2620979_203537_13	953.814776	929.973417	937.257404	16.557371
SAMEA2623116_3299606_6	1078.855534	1069.152136	1077.458051	1.397483
SAMEA2619818_1268_1	984.068872	940.975673	950.265231	33.803641
SAMEA2622695_218655_2	936.454496	934.561657	943.268535	-6.814039
SAMEA2622478_1634282_16	1557.810687	1536.692621	1550.111766	7.698921
SAMEA2621020_576510_4	984.963052	959.207819	970.746098	14.216954
SAMEA2622695_1139363_6	1272.047273	1244.165087	1257.000750	15.046523
SAMEA2620979_1307452_3	929.819541	919.778524	926.591785	3.227756
SAMEA2619766_17534_3	950.049737	938.717512	948.370697	1.679040
SAMEA2619376_116_38	807.797339	803.242187	812.042749	-4.245409
SAMEA2620979_1080747_4	907.948093	905.462900	913.807685	-5.859592
SAMEA2619782_13961_6	1139.162430	1104.075802	1116.426094	22.736336
SAMEA2620979_1080747_6	798.861130	798.948564	806.361592	-7.500462
SAMEA2621259_1069194_3	854.061038	851.140508	861.094354	-7.033316
SAMEA2619782_18679_5	922.056548	898.054981	905.742372	16.314176
SAMEA2619782_76_78	991.224379	960.957157	966.206165	25.018214
SAMEA2623886_1804124_45	954.667989	920.789460	930.374186	24.293803
SAMEA2623808_1740844_1	1112.448611	1070.963372	1080.272075	32.176536
SAMEA2620570_387662_9	2550.217987	2519.483219	2539.082749	11.135238
SAMEA2622822_1681618_9	1067.180661	1018.533574	1029.805752	37.374909
SAMEA2622149_1980102_2	1051.787568	1014.839080	1023.955721	27.831847
SAMEA2591108_74427_4	841.799875	831.238263	840.606866	1.193009
SAMEA2620979_255452_14	1212.069983	1185.714006	1197.457906	14.612077
SAMEA2621423_132437_1	554.409220	549.475178	556.528036	-2.118815
SAMEA2621259_2616127_1	905.285417	888.655534	898.686688	6.598729
SAMEA2622219_4114147_5	931.618662	917.433594	929.070115	2.548547
SAMEA2619907_1642992_6	1069.056928	1026.789786	1036.632013	32.424915
SAMEA2621277_2909394_2	1305.867535	1294.166967	1309.361345	-3.493810
SAMEA2620666_5055_4	1261.050992	1242.026764	1252.585180	8.465813
SAMEA2591108_1138728_9	1575.633434	1547.903626	1566.283411	9.350022
SAMEA2622097_2119716_13	945.220133	941.850094	950.871342	-5.651210
SAMEA2621132_987846_12	1007.428417	989.332909	1001.120559	6.307858
SAMEA2621423_642957_1	801.705289	790.978363	801.434536	0.270753
SAMEA2622402_1292204_3	1248.141393	1232.678805	1246.912743	1.228650
SAMEA2623116_65335_10	1025.594808	995.855651	1005.919669	19.675139
SAMEA2591108_567714_15	929.451680	909.314710	918.881283	10.570397
SAMEA2619818_369_4	1056.055506	1044.470411	1053.829841	2.225664
SAMEA2619802_16128_2	1244.056734	1204.690149	1218.724132	25.332602
SAMEA2623116_2138046_3	1127.998201	1114.138519	1124.462008	3.536193
SAMEA2623488_1546523_8	595.046380	580.855244	585.652055	9.394325
SAMEA2619818_22491_3	985.063795	952.152788	961.421372	23.642423
SAMEA2619907_873661_11	1031.802453	1002.469017	1011.468490	20.333963
SAMEA2619952_1844118_4	968.583992	972.058924	982.362033	-13.778040
SAMEA2622074_987509_11	1115.136713	1102.050066	1113.774627	1.362086
SAMEA2621075_1901080_2	1539.601443	1558.287955	1565.166370	-25.564927
SAMEA2591074_356659_1	2414.828582	2394.566764	2414.810806	0.017776
SAMEA2622715_148966_7	1329.105529	1288.309897	1302.309732	26.795796
SAMEA2591074_356659_4	1077.300524	1062.997249	1075.441866	1.858658
SAMEA2623734_3023417_4	955.273336	926.689336	934.374288	20.899049
SAMEA2622796_146045_1	975.940934	945.813767	953.852302	22.088632
SAMEA2621075_294119_44	969.296907	958.617795	968.167946	1.128961
SAMEA2623446_1545299_1	995.538348	971.767280	982.277427	13.260921
SAMEA2621155_981157_2	932.591471	920.607286	928.597519	3.993952
SAMEA2621259_2224741_4	942.936900	934.746246	943.090940	-0.154040
SAMEA2621839_1759784_18	971.407915	951.020439	960.344002	11.063914
SAMEA2622219_2273633_9	1530.612483	1511.011123	1525.220173	5.392310
SAMEA2591108_508741_1	1873.837808	1870.147817	1884.361788	-10.523980
SAMEA2621020_137842_7	963.485935	972.263710	980.103375	-16.617439
SAMEA2621020_2509357_2	932.980854	908.070167	916.320384	16.660470
SAMEA2619531_2043101_13	1018.630738	997.432464	1009.081199	9.549539
SAMEA2620970_243516_86	2018.734587	2017.722843	2031.910146	-13.175559
SAMEA2623116_798889_15	1039.985845	1013.001243	1024.564902	15.420942
SAMEA2623275_300842_5	1001.382342	999.652602	1008.165275	-6.782933
SAMEA2622097_839474_4	1357.222862	1325.943614	1341.043180	16.179683
SAMEA2622316_2540784_15	1093.262544	1070.098839	1080.362636	12.899907
SAMEA2621812_1032756_6	993.257953	981.162589	991.598040	1.659913
SAMEA2623135_139002_9	994.916401	998.690161	1007.009672	-12.093271
SAMEA2622219_3613845_4	1993.871602	1973.018139	1988.729923	5.141678
SAMEA2621203_1844378_4	560.192029	563.329010	568.968937	-8.776908
SAMEA2622119_968173_8	964.366977	933.303304	943.212609	21.154368
SAMEA2622837_2214772_3	1054.751442	1012.058544	1022.015552	32.735890
SAMEA2620081_2493749_7	1034.574539	1002.215114	1011.761588	22.812951
SAMEA2621401_574189_5	650.280205	646.406573	652.616666	-2.336461
SAMEA2619667_2867_2	908.738477	897.297051	906.150517	2.587960
SAMEA2623079_2164382_4	1725.640681	1746.916228	1756.414087	-30.773406
SAMEA2620230_27562_7	1023.288193	1009.483623	1022.653055	0.635138
SAMEA2591122_191356_15	998.530327	970.878952	979.539630	18.990697
SAMEA2619952_1821841_5	1568.824191	1544.480301	1558.717623	10.106569
SAMEA2622733_1564909_1	448.837642	431.759967	435.495362	13.342280
SAMEA2622518_549548_1	1557.628116	1547.253470	1560.811764	-3.183648
SAMEA2620980_1119914_9	1392.055972	1374.104657	1389.194770	2.861201
SAMEA2622695_1510595_12	956.457847	953.351342	964.264002	-7.806154
SAMEA2620980_1416762_3	971.399136	940.450724	950.114082	21.285054
SAMEA2623116_2087230_9	1017.229254	989.181413	1003.016328	14.212925
SAMEA2622652_17422_2	1017.248293	995.986222	1007.595884	9.652410
SAMEA2621216_2293027_2	1247.505932	1222.843315	1236.150592	11.355340
SAMEA2620081_1111313_8	1002.545703	986.114309	995.190958	7.354745
SAMEA2623446_1457557_6	907.742184	900.053004	907.930263	-0.188078
SAMEA2621401_335277_8	5512.463039	5552.107123	5569.346865	-56.883826
SAMEA2622923_52265_18	1319.463678	1293.496949	1307.309106	12.154572
SAMEA2621423_1559714_12	1039.814030	1005.525298	1014.465286	25.348744
SAMEA2621536_680521_3	1203.821025	1205.514474	1217.400236	-13.579211
SAMEA2619531_1399983_20	1137.059517	1103.656430	1112.982201	24.077316
SAMEA2619818_394_12	956.153279	957.811051	966.897852	-10.744573
SAMEA2621044_1260188_5	970.023512	949.735835	957.695945	12.327567
SAMEA2620855_1794210_5	1821.974658	1818.028089	1836.960752	-14.986094
SAMEA2622478_1847582_6	1000.309837	972.747072	983.604225	16.705612
SAMEA2622402_14469_1	573.111354	558.224270	563.317348	9.794007
SAMEA2621013_582678_1	1151.372710	1154.360326	1168.023341	-16.650631
SAMEA2619857_124935_7	1272.515180	1255.999495	1267.718211	4.796969
SAMEA2621423_91583_48	1037.111830	1014.680337	1027.131728	9.980101
SAMEA2621509_622888_5	1375.691485	1355.037562	1370.286197	5.405288
SAMEA2621277_2055901_5	1065.810253	1013.415415	1023.902421	41.907832
SAMEA2623116_3369095_22	984.256463	967.416382	976.018490	8.237973
SAMEA2620979_1887267_4	974.105382	985.367267	994.402572	-20.297190
SAMEA2619857_391591_11	1222.412608	1199.369092	1212.208195	10.204412
SAMEA2591108_1414467_5	2758.542165	2733.262543	2752.184298	6.357868
SAMEA2619766_10238_7	1058.038769	1047.096503	1055.414771	2.623998
SAMEA2620570_2523411_16	1258.720348	1244.675802	1256.319486	2.400862
SAMEA2620259_1871660_2	975.821609	948.402086	956.975615	18.845995
SAMEA2620756_77093_67	1050.734980	1025.200966	1037.167353	13.567626
SAMEA2623513_2758011_3	964.228762	934.252083	943.292532	20.936230
SAMEA2621812_1118336_2	1030.593483	993.418261	1005.039872	25.553612
SAMEA2622173_82207_25	1082.724359	1052.133338	1061.312179	21.412180
SAMEA2623116_1526887_3	1004.825002	978.864825	988.784212	16.040790
SAMEA2622715_1391869_3	926.821181	909.975293	918.866249	7.954932
SAMEA2622658_1401682_6	1367.870017	1358.250662	1370.690223	-2.820205
SAMEA2619678_621622_11	1156.067133	1131.277487	1143.894955	12.172178
SAMEA2620786_543922_21	4150.020626	4202.987448	4214.648287	-64.627662
SAMEA2623919_2812720_6	930.832970	920.132657	926.605942	4.227027
SAMEA2619840_2486130_7	973.529495	952.327805	963.213389	10.316106
SAMEA2620021_1355569_1	1043.130763	1009.979956	1017.139788	25.990976
SAMEA2620980_740681_71	1053.076462	1027.989975	1040.276888	12.799574
SAMEA2622452_1123682_7	1042.063064	1026.253221	1035.819896	6.243168
SAMEA2622837_2510011_5	1060.180543	1015.206679	1025.535005	34.645538
SAMEA2621423_723361_10	634.748553	622.733034	631.306390	3.442163
SAMEA2619879_1115031_4	1268.188347	1223.037887	1235.888993	32.299354
SAMEA2591108_218900_2	2297.744745	2271.427353	2283.872072	13.872673
SAMEA2621536_543696_4	2017.813935	2018.774844	2021.574137	-3.760202
SAMEA2619678_834915_84	923.715747	901.826715	908.771479	14.944268
SAMEA2621045_1281069_15	976.748043	948.832447	959.171652	17.576392
SAMEA2623116_3375428_6	1084.614851	1066.600156	1077.881470	6.733381
SAMEA2623116_3158637_12	997.015353	1003.039835	1010.758736	-13.743383
SAMEA2621132_1125729_3	963.666480	944.754928	953.893743	9.772737
SAMEA2622452_2389362_2	1457.569873	1452.614715	1468.513040	-10.943167
SAMEA2621259_1635154_26	1588.279015	1561.923647	1575.643869	12.635146
SAMEA2620995_2929323_1	569.708677	542.576254	546.869404	22.839274
SAMEA2621254_2433940_9	1002.858282	972.795352	981.751573	21.106708
SAMEA2621277_3079853_9	1028.885343	1053.226104	1063.394632	-34.509289
SAMEA2621487_1102686_4	990.975939	965.697358	975.051118	15.924821
SAMEA2620979_1070752_3	2118.556183	2109.644390	2123.426918	-4.870736
SAMEA2621779_37212_7	982.481469	970.463231	982.131082	0.350387
SAMEA2622219_358894_40	1178.980844	1160.816857	1170.335486	8.645358
SAMEA2621277_634071_8	2107.963322	2064.058147	2083.282987	24.680335
SAMEA2619399_2698962_4	1325.649800	1295.583393	1306.787289	18.862511
SAMEA2621132_3287185_6	911.249018	891.705477	899.534601	11.714417
SAMEA2620828_1963811_4	1003.001491	981.075986	992.710353	10.291138
SAMEA2619399_3150436_25	1064.261636	1028.036270	1040.269271	23.992365
SAMEA2619927_1109622_2	816.898948	800.345309	808.981459	7.917490
SAMEA2591084_1130515_9	967.647473	944.207683	953.662322	13.985151
SAMEA2622695_475850_15	994.734582	974.562396	981.920864	12.813718
SAMEA2619782_6070_3	1078.559969	1032.473250	1046.251625	32.308344
SAMEA2621779_920990_5	937.375930	918.871353	928.637783	8.738148
SAMEA2619531_812357_1	923.638661	888.540803	896.111630	27.527031
SAMEA2619376_505_50	960.691312	938.726855	951.432000	9.259312
